url,city,price,price_per_sqm,description,district_name,street_address,area_m2,upload_date,transaction_type
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21813709,ქუთაისი,63000.0,1050.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ბალანჩივაძის ქუჩა,60.0,2025-07-12 10:26,იყიდება
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21813627,ქუთაისი,57000.0,877.0,იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ბუკიას ქ. 19,65.0,2025-07-12 09:16,იყიდება
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21821150,ბათუმი,37.0,1.0,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 4,34.0,2025-07-13 18:06,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-4-otaxiani-bina-batumshi-21819495,ბათუმი,92.0,1.0,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ფარნავაზ მეფის ქ. 63,120.0,2025-07-13 12:59,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21819048,ბათუმი,37.0,1.0,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ.,40.0,2025-07-13 10:22,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-1-otaxiani-bina-batumshi-21818918,ბათუმი,500.0,14.0,ქირავდება 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ლეხ და მარია კაჩინსკების ქუჩა 5,35.0,2025-07-13 05:45,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21818117,ბათუმი,55.0,2.0,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,რუსთაველის ქ. 42,30.0,2025-07-12 19:27,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-4-otaxiani-bina-batumshi-21816840,ბათუმი,1100.0,10.0,ქირავდება 4 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ბაგრატიონი პ. შეს. 161,110.0,2025-07-12 16:22,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21469551,ბათუმი,29.0,1.0,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ. 8,33.0,2025-07-12 10:49,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21812983,ბათუმი,135000.0,2500.0,იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,აბაშიძე მ. ქ.,54.0,2025-07-11 19:57,იყიდება
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-3-otaxiani-bina-batumshi-408604,ბათუმი,55.0,1.0,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,გორგილაძე ზ. ქუჩა 96,60.0,2025-07-11 16:02,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21208121,ბათუმი,37.0,1.0,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ. 8,33.0,2025-07-11 15:03,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-2-otaxiani-bina-batumshi-21800845,ბათუმი,78000.0,1164.0,იყიდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შანშიაშვილის ქ.,67.0,2025-07-10 17:16,იყიდება
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-1-otaxiani-bina-batumshi-21794201,ბათუმი,65000.0,2031.0,იყიდება 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 4,32.0,2025-07-09 23:43,იყიდება
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21794178,ბათუმი,120000.0,2143.0,იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 4,56.0,2025-07-09 23:31,იყიდება
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-1-otaxiani-bina-batumshi-21784649,ბათუმი,38870.0,1300.0,იყიდება 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 18,29.9,2025-07-09 00:28,იყიდება
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-4-otaxiani-bina-batumshi-21784571,ბათუმი,48.0,1.0,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 43,40.0,2025-07-08 23:56,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21624227,ბათუმი,75000.0,1415.0,იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,აღმაშენებლის ქ. 3,53.0,2025-07-08 09:24,იყიდება
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21821616,ბათუმი,170000.0,2000.0,იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,აბაშიძე ჰ. ქ. 60,85.0,2025-07-13 21:04,იყიდება
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-batumshi-21821615,ბათუმი,750.0,14.0,ქირავდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,26 მაისის ქ. 13,55.0,2025-07-13 21:03,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821614,ბათუმი,1200.0,17.0,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,აბაშიძე ჰ. ქ. 60,70.0,2025-07-13 21:03,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21821605,ბათუმი,130000.0,1711.0,იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,თაყაიშვილი ე. ქ. 38,76.0,2025-07-13 20:55,იყიდება
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821597,ბათუმი,800.0,8.0,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ბაგრატიონი პ. შეს.,95.0,2025-07-13 20:51,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821594,ბათუმი,1000.0,11.0,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ვაჟა-ფშაველას ქ. 34,87.0,2025-07-13 20:50,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21821591,ბათუმი,33.0,1.0,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ჭავჭავაძე ი. ქუჩა 93,30.0,2025-07-13 20:49,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-batumshi-21821589,ბათუმი,550.0,10.0,ქირავდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ბაგრატიონი პ. შეს.,55.0,2025-07-13 20:47,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-batumshi-21821585,ბათუმი,700.0,11.0,ქირავდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ლერმონტოვი მ. ქუჩა 12,65.0,2025-07-13 20:44,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-2-otaxiani-bina-batumshi-21821584,ბათუმი,37.0,1.0,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 8ა,50.0,2025-07-13 20:44,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-4-otaxiani-bina-batumshi-21821582,ბათუმი,1100.0,10.0,ქირავდება 4 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ბაგრატიონი პ. შეს.,110.0,2025-07-13 20:43,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821576,ბათუმი,800.0,8.0,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,გენერალ ასლან აბაშიძის ქუჩა 10,95.0,2025-07-13 20:38,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-3-otaxiani-bina-batumshi-21821571,ბათუმი,66.0,1.0,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,გრიბოედოვი ა. ქ. 28,65.0,2025-07-13 20:35,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821566,ბათუმი,900.0,9.0,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,გორგილაძე ზ. ქუჩა 92,100.0,2025-07-13 20:32,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821561,ბათუმი,700.0,10.0,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ანგისის 3 ჩიხი 4,70.0,2025-07-13 20:28,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821556,ბათუმი,1200.0,15.0,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ. 16,82.0,2025-07-13 20:26,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-2-otaxiani-bina-batumshi-21821553,ბათუმი,67000.0,1489.0,იყიდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 9,45.0,2025-07-13 20:23,იყიდება
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-2-otaxiani-bina-batumshi-21821548,ბათუმი,400.0,9.0,ქირავდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 8ა,47.0,2025-07-13 20:21,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-batumshi-21821547,ბათუმი,700.0,9.0,ქირავდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ანგისის 3 ჩიხი 4,80.0,2025-07-13 20:21,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21821487,ბათუმი,44.0,1.0,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ხიმშიაშვილი შ. ქ. 12,30.0,2025-07-13 19:53,ქირავდება დღიურად
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-1-otaxiani-bina-batumshi-21821485,ბათუმი,500.0,13.0,ქირავდება 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ. 32,40.0,2025-07-13 19:52,ქირავდება თვიურად
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21821473,ბათუმი,26.0,1.0,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 2,35.0,2025-07-13 19:45,ქირავდება დღიურად
https://www.myhome.ge/pr/13001028/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,44.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,თამარაშვილის 6,60.0,2025-07-13 21:05,ქირავდება დღიურად
https://www.myhome.ge/pr/19393886/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,18.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პეკინის გამზ. 30,42.0,2025-07-13 21:04,ქირავდება დღიურად
https://www.myhome.ge/pr/21322340/iyideba-4-otaxiani-bina-saburtaloze/,თბილისი,166914.0,1368.0,იყიდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,გამრეკელი დ. ქ. 1,122.0,2025-07-13 21:01,იყიდება
https://www.myhome.ge/pr/21395749/qiravdeba-dghiurad-2-otaxiani-bina-sololakshi/,თბილისი,44.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა სოლოლაკში,სოლოლაკი,ლეონიძის ქ. 8,65.0,2025-07-13 20:58,ქირავდება დღიურად
https://www.myhome.ge/pr/21390704/qiravdeba-dghiurad-2-otaxiani-bina-varketilshi/,თბილისი,18.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,ჯავახეთის ქ.,50.0,2025-07-13 20:56,ქირავდება დღიურად
https://www.myhome.ge/pr/21684549/qiravdeba-dghiurad-2-otaxiani-bina-varketilshi/,თბილისი,26.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,კუპრაძე ვ. ქ. 74,60.0,2025-07-13 20:51,ქირავდება დღიურად
https://www.myhome.ge/pr/12619206/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,15.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პეკინის გამზ.,60.0,2025-07-13 20:49,ქირავდება დღიურად
https://www.myhome.ge/pr/19125234/qiravdeba-dghiurad-1-otaxiani-bina-saburtaloze/,თბილისი,7.0,0.0,ქირავდება დღიურად 1 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 34,30.0,2025-07-13 20:48,ქირავდება დღიურად
https://www.myhome.ge/pr/21759456/qiravdeba-3-otaxiani-bina-ortachalashi/,თბილისი,550.0,7.0,ქირავდება 3 ოთახიანი ბინა ორთაჭალაში,ორთაჭალა,გორგასალი ვ. ქუჩა 4,80.0,2025-07-13 20:47,ქირავდება თვიურად
https://www.myhome.ge/pr/21080569/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,11.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,ნოზაძე მ. ქუჩა 21,55.0,2025-07-13 20:46,ქირავდება დღიურად
https://www.myhome.ge/pr/21794383/qiravdeba-2-otaxiani-bina-vakeshi/,თბილისი,800.0,13.0,ქირავდება 2 ოთახიანი ბინა ვაკეში,ვაკე,თამარაშვილი მ. ქუჩა 13,64.0,2025-07-13 20:45,ქირავდება თვიურად
https://www.myhome.ge/pr/21737804/qiravdeba-dghiurad-2-otaxiani-bina-isanshi/,თბილისი,26.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა ისანში,ისანი,ნავთლუღის ქ. 10,60.0,2025-07-13 20:44,ქირავდება დღიურად
https://www.myhome.ge/pr/21373369/qiravdeba-dghiurad-2-otaxiani-bina-varketilshi/,თბილისი,18.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,კუპრაძე ვ. ქ.,50.0,2025-07-13 20:43,ქირავდება დღიურად
https://www.myhome.ge/pr/20256485/qiravdeba-dghiurad-2-otaxiani-bina-varketilshi/,თბილისი,22.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,კუპრაძე ვ. ქ. 74,50.0,2025-07-13 20:42,ქირავდება დღიურად
https://www.myhome.ge/pr/17014468/qiravdeba-dghiurad-2-otaxiani-bina-varketilshi/,თბილისი,15.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,ჯავახეთის ქ. 58ა,60.0,2025-07-13 20:35,ქირავდება დღიურად
https://www.myhome.ge/pr/8411753/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,74.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პეკინის გამზ.,78.0,2025-07-13 20:33,ქირავდება დღიურად
https://www.myhome.ge/pr/20994833/qiravdeba-dghiurad-1-otaxiani-bina-saburtaloze/,თბილისი,37.0,0.0,ქირავდება დღიურად 1 ოთახიანი ბინა საბურთალოზე,საბურთალო,იოსებიძე თ. ქ. 57,57.0,2025-07-13 20:30,ქირავდება დღიურად
https://www.myhome.ge/pr/15081333/qiravdeba-dghiurad-1-otaxiani-bina-saburtaloze/,თბილისი,18.0,0.0,ქირავდება დღიურად 1 ოთახიანი ბინა საბურთალოზე,საბურთალო,მიცკევიჩი ა. ქ.,40.0,2025-07-13 20:30,ქირავდება დღიურად
https://www.myhome.ge/pr/20785758/qiravdeba-1-otaxiani-bina-chughuretshi/,თბილისი,405.0,9.0,ქირავდება 1 ოთახიანი ბინა ჩუღურეთში,ჩუღურეთი,ჭავჭავაძე ზ. ქ. 11,45.0,2025-07-13 20:22,ქირავდება თვიურად
https://www.myhome.ge/pr/11255209/qiravdeba-dghiurad-2-otaxiani-bina-isanshi/,თბილისი,15.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა ისანში,ისანი,ბერი გაბრიელ სალოსის გამზ.,41.0,2025-07-13 20:20,ქირავდება დღიურად
https://www.myhome.ge/pr/17211537/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,11.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,ხიზაბავრას ქ.,53.0,2025-07-13 20:19,ქირავდება დღიურად
https://www.myhome.ge/pr/21595480/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,37.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ვაჟა-ფშაველას II შეს. 8,150.0,2025-07-13 20:19,ქირავდება დღიურად
https://www.myhome.ge/pr/21705227/qiravdeba-3-otaxiani-bina-saburtaloze/,თბილისი,650.0,8.0,ქირავდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 2,80.0,2025-07-13 20:16,ქირავდება თვიურად
https://www.myhome.ge/pr/21705086/qiravdeba-4-otaxiani-bina-saburtaloze/,თბილისი,1100.0,6.0,ქირავდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,აფაქიძე ა. ქ. 11,200.0,2025-07-13 20:15,ქირავდება თვიურად
https://www.myhome.ge/pr/21821375/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,18.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პეკინის გამზ. 6,40.0,2025-07-13 20:15,ქირავდება დღიურად
https://www.myhome.ge/pr/21777596/qiravdeba-3-otaxiani-bina-saburtaloze/,თბილისი,899.0,9.0,ქირავდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ალექსიძე მ. ქ.,96.0,2025-07-13 20:10,ქირავდება თვიურად
https://www.myhome.ge/pr/21767357/qiravdeba-3-otaxiani-bina-vakeshi/,თბილისი,1199.0,13.0,ქირავდება 3 ოთახიანი ბინა ვაკეში,ვაკე,ჭავჭავაძე ი. გამზირი,94.0,2025-07-13 20:10,ქირავდება თვიურად
https://www.myhome.ge/pr/21772238/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,37.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ბოჭორიშვილის ქ. 1,60.0,2025-07-13 20:07,ქირავდება დღიურად
https://www.myhome.ge/pr/15786903/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,18.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ვაჟა-ფშაველას გამზირი,50.0,2025-07-13 20:03,ქირავდება დღიურად
https://www.myhome.ge/pr/19172800/qiravdeba-dghiurad-2-otaxiani-bina-did-dighomshi/,თბილისი,11.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ასმათის ქ. 14,57.0,2025-07-13 20:03,ქირავდება დღიურად
https://www.myhome.ge/pr/12168154/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,4.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,ქერჩის ქ.,55.0,2025-07-13 20:02,ქირავდება დღიურად
https://www.myhome.ge/pr/19460808/qiravdeba-dghiurad-2-otaxiani-bina-isanshi/,თბილისი,11.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა ისანში,ისანი,ბერი გაბრიელ სალოსის გამზ. 1,67.0,2025-07-13 20:02,ქირავდება დღიურად
https://www.myhome.ge/pr/21591786/iyideba-10-otaxiani-bina-sololakshi/,თბილისი,383803.0,1279.0,იყიდება 10+ ოთახიანი ბინა სოლოლაკში,სოლოლაკი,ლეონიძის ქ. 4,300.0,2025-07-13 20:00,იყიდება
https://www.myhome.ge/pr/16265734/qiravdeba-dghiurad-1-otaxiani-bina-gldanshi/,თბილისი,11.0,0.0,ქირავდება დღიურად 1 ოთახიანი ბინა გლდანში,გლდანი,ხიზაბავრას ქ.,30.0,2025-07-13 19:53,ქირავდება დღიურად
https://www.myhome.ge/pr/20751169/qiravdeba-dghiurad-1-otaxiani-bina-isanshi/,თბილისი,26.0,0.0,ქირავდება დღიურად 1 ოთახიანი ბინა ისანში,ისანი,ბერი გაბრიელ სალოსის გამზ.,35.0,2025-07-13 19:46,ქირავდება დღიურად
https://www.myhome.ge/pr/21649333/qiravdeba-dghiurad-3-otaxiani-bina-saburtaloze/,თბილისი,55.0,0.0,ქირავდება დღიურად 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,კოსტავა მ. ქ.,88.0,2025-07-13 19:42,ქირავდება დღიურად
https://www.myhome.ge/pr/21821456/qiravdeba-2-otaxiani-bina-navtlughshi/,თბილისი,368.0,10.0,ქირავდება 2 ოთახიანი ბინა ნავთლუღში,ნავთლუღი,გიორგი ნადარეიშვილის ქუჩა,38.0,2025-07-13 19:41,ქირავდება თვიურად
https://www.myhome.ge/pr/20352631/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,18.0,0.0,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,ხიზაბავრას ქ. 3,45.0,2025-07-13 19:40,ქირავდება დღიურად
https://www.myhome.ge/pr/20556548/qiravdeba-dghiurad-1-otaxiani-bina-didubeshi/,თბილისი,18.0,0.0,ქირავდება დღიურად 1 ოთახიანი ბინა დიდუბეში,დიდუბე,წყალტუბოს ქ. 12,36.0,2025-07-13 19:39,ქირავდება დღიურად
https://www.myhome.ge/pr/16317067/qiravdeba-dghiurad-1-otaxiani-bina-san-zonashi/,თბილისი,18.0,0.0,ქირავდება დღიურად 1 ოთახიანი ბინა სან. ზონაში,სან. ზონა,გურამიშვილის გამზ.,32.0,2025-07-13 19:39,ქირავდება დღიურად
